Observation,PC1,PC2,PC3,PC4,PC5,PC6,PC7
152,-1.3774202338714987,0.5306561688189542,-0.8112121528453264,0.42918970121295086,-0.32675611424151435,-0.6421803244659724,0.07965309203312367
153,-0.6093928644962063,0.2793426556542186,-1.3445289690162165,0.4967346819232988,1.0678368660451882,0.03711786788908844,-0.21232622530922413
154,-2.0266354760280643,1.3747016698793428,0.24294993015962693,0.8077624633969941,0.8342137141988011,0.007801487244682189,-0.3359086422134463
155,-0.7878872382085894,-1.3911857348462837,-0.7366187658953531,-0.3481243643903562,1.11603794548814,0.06318518300774381,-0.23720265916047323
156,1.6317148667344776,0.34723102879474205,0.11664316347717334,-0.7598348691073419,-0.5966957440157306,0.8363460379401755,-0.7977640202088354
157,1.1544569452432558,-0.0850087600040126,-0.5071812567919666,-1.463278785359969,0.06859891566743297,0.4227013656908015,1.1126884459492308
158,1.7893487665665029,0.6212195054753894,-0.20469271081367316,1.2023127597595604,-0.743403342185183,-0.2736073597418785,0.3137657645944748
159,1.462071942171591,1.2595174994961569,0.2584563068448033,0.8368811014022317,-0.01148349074764721,0.4740061025107341,-0.1278134590941863
160,-1.989108073535875,1.1089120912299062,0.5091831489549237,-0.46847091819601333,-0.3593782304874132,0.3566138868818916,0.0640989034442084
161,-2.0281142915139663,0.7869731852333479,-2.2509738619190887,-0.042207999840767896,-0.04364107795871997,-0.047237044467763036,0.09323146283797892
162,-1.0892480682401235,-1.9026496004622415,1.2413241072508638,1.0307031579718422,0.2942069045660863,0.06054824163885839,0.8221259130414265
163,-1.3631909072134643,0.6927965828711025,-0.5120233837881328,1.378219670053362,-0.14350655910639643,-1.197821730540635,-0.6942288423906298
164,1.915091578245566,0.9419860709191379,0.529262281239267,-0.8952928714546018,-0.7230350179526582,0.11441211579682432,-0.37813554699601293
165,0.16893156430197034,0.8636391117454286,1.590261582978801,-0.6714393367456121,-0.11614870713481779,0.01343820764681809,0.2532467438272578
166,-2.1245141935937424,1.1558066512734837,0.7383170244035843,1.4761132675292326,-0.07619952289683055,0.308347407586191,1.1343364016374808
167,0.9439067185411778,-1.0582900088462348,-0.9852397411771754,0.09932067531495807,0.22244045107061688,-0.41392407849135804,0.14691841422398602
168,-1.681631030044005,0.4703662072029281,1.0144736666894303,-0.6512293421785601,1.1119151582675142,0.5297205747995007,-0.9695827296107273
169,2.7750614949676926,0.07962211774312772,0.4430976598565975,1.313592518904887,0.9212634598951978,-0.1869170185841925,-0.5556594301533625
170,1.0173864531241512,0.7929015504655186,1.3821435879429844,-1.0205190940367301,0.4795437463657501,0.008931159099123316,-0.19761262438609065
171,2.7000839856766508,-0.5992029131955471,-0.9492204071892107,-0.8164401230358848,-0.4262660642735881,0.6918123477267251,0.5297295085801088
172,-0.37121928305603946,0.5624212411331894,0.759166548400761,1.1779027164370004,-0.21413265813837806,1.1613729335554548,-0.1496690239851621
173,-1.4208830480553167,-0.24604295183405103,-0.6484449952054916,-0.7993854236010232,0.3774662684467419,-0.8467245344886051,-0.5981121644142482
174,-1.839206113786793,-1.5722525354654062,1.4564837294678077,0.925397680848856,0.3707567626553472,-0.06411645505689564,-0.04827368919473661
175,-2.1369348642002084,0.5023045765279412,-0.9636743917183573,-0.8612847747512422,-0.08784960916037064,1.558749579985892,0.2836662761964125
176,-1.2850505595527593,0.003104128680566113,-0.13185668429948125,1.2253064038904047,0.0236700974396796,-0.1451322118961583,0.8334856205687128
177,1.1393971395004012,-0.6059129632702767,-0.33138590993158235,-0.8829862993553845,-0.9720576297149832,0.30349988381491966,-0.4964670850098701
178,0.11691325971007895,0.9535276291733492,1.139009191612266,0.368839135765495,-0.5917006561970906,0.21553043952417783,-0.07379572681975728
179,-1.861165507845259,-0.17548243980751493,-0.7072622662290503,-0.9015592436965907,1.0089356216193759,-1.1888545543279938,0.6569261810178552
180,-0.23055284071849858,-1.4285741832699863,-0.5486908484859109,0.5132903180746446,0.46787205852049274,0.4481430578002024,0.8981929809042251
181,-1.3358901631876137,0.5480655976630395,1.2065272859311489,0.9082551959399949,0.6942635448026276,-0.4784514944900595,-0.3902814559503745
182,-1.1024178642107731,-0.11601839773379856,0.6739134229099446,1.3002318018601677,-0.21591246282423382,-0.94043223930689,0.8742190465694804
183,-2.8010428418128868,0.7566981120784413,1.0045111304925245,-0.8664212468534866,0.47433649343212386,0.038970964292304934,-0.2411020060513289
184,-0.5327014568732055,-1.7666936655151968,-0.08844809203027784,1.4951952697275768,-0.11012213016808309,-0.1793238816496321,0.6625105132850722
185,0.1065531757002321,1.74285662097272,0.31707060930025494,-1.3115231124754014,0.6162131988577884,0.9916070481053855,0.27337083871165657
186,-0.45808568906001657,0.9063717811617168,-0.27327339577634796,0.3837339903852324,-1.3778488316073065,-0.46128357090782995,-0.09712959036541771
187,-0.5596314807988647,-0.5730879311744792,-2.692971169487194,1.1842560695468434,-0.35370332808607263,-0.15759432515250082,0.5062839965116523
188,-0.509309368546196,0.7814995899026761,-0.5275249240975842,0.9237403842480767,-0.7807643875662225,0.47813565251671125,-0.1705698403122999
189,-0.2618457807232258,0.11307020720056477,-1.5442144972585135,0.29406991705774016,0.850484022261902,-0.573736111031463,0.06277858104899506
190,-1.9008979701224717,-0.7277845391399276,-0.4495220408511738,1.0654065858783481,0.12348347257106318,-0.7400428102507938,0.06669316451340956
